shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled,clusters
11-28-552-05293-594447,0,0,0,Buffer,0,-1.3442693587522068,-0.02758775339514085,TUGGALI KURNOOL
11-28-552-05293-594448,0,0,0,Buffer,0,6.007295140016387,0.12328464962441309,TUGGALI KURNOOL
11-28-552-05293-594449,1,0,0,Buffer,0,-82.37978854360252,-1.6906383205775986,TUGGALI KURNOOL
11-28-552-05293-594450,0,0,0,Buffer,0,-36.93713840546745,-0.7580420239572389,TUGGALI KURNOOL
11-28-552-05293-594451,0,0,0,Buffer,0,-50.05570103157069,-1.027267583753964,TUGGALI KURNOOL
11-28-552-05293-594452,0,0,0,Buffer,0,-62.30532870303397,-1.2786604353297144,TUGGALI KURNOOL
11-28-552-05293-594453,0,0,0,Buffer,0,-88.19427999778912,-1.8099661586420996,TUGGALI KURNOOL
11-28-552-05293-594454,1,0,0,Buffer,0,-77.76151136050574,-1.595859776970874,TUGGALI KURNOOL
11-28-552-05293-594455,0,0,0,Buffer,0,-94.44122542323552,-1.9381690286607165,TUGGALI KURNOOL
11-28-552-05294-594456,0,1,1,Treatment,1,-14.086446020667818,-0.2890889363072816,PEAPALLY KURNOOL
11-28-552-05294-594457,0,1,1,Treatment,1,-82.72174331395962,-1.6976560836586976,PEAPALLY KURNOOL
11-28-552-05294-594458,0,0,0,Treatment,1,-74.39440896954102,-1.5267584545213704,PEAPALLY KURNOOL
11-28-552-05294-594460,0,1,1,Treatment,1,-25.08458402767263,-0.5147981047618934,PEAPALLY KURNOOL
11-28-552-05294-594461,0,1,1,Treatment,1,-63.8479244082963,-1.3103183390289277,PEAPALLY KURNOOL
11-28-552-05294-594462,0,0,0,Treatment,1,-207.48582212490393,-4.258125543442551,PEAPALLY KURNOOL
11-28-552-05294-594463,0,0,0,Treatment,1,-71.40456655459099,-1.4653994458547313,PEAPALLY KURNOOL
11-28-552-05294-594464,0,0,0,Treatment,1,-0.0333987348823026,-6.854251758724252e-4,PEAPALLY KURNOOL
11-28-552-05294-594465,0,0,0,Treatment,1,-6.562658353344011,-0.13468208517128677,PEAPALLY KURNOOL
11-28-552-05294-594466,0,0,0,Treatment,1,30.5258868610387,0.6264671833865257,PEAPALLY KURNOOL
11-28-552-05294-594467,1,0,0,Treatment,1,-33.165422678194915,-0.6806370286837063,PEAPALLY KURNOOL
11-28-552-05294-594468,0,0,0,Treatment,1,2.9267973221514456,0.06006516643064871,PEAPALLY KURNOOL
11-28-552-05294-594469,0,0,0,Treatment,1,41.06001022463964,0.8426536163338411,PEAPALLY KURNOOL
11-28-552-05294-594470,0,0,0,Treatment,1,-0.7039418218298051,-0.01444663843501815,PEAPALLY KURNOOL
11-28-552-05294-594471,1,0,0,Treatment,1,-46.69931611290025,-0.958386210513857,PEAPALLY KURNOOL
11-28-552-05294-594472,0,0,0,Treatment,1,-14.597160996255887,-0.2995700788774041,PEAPALLY KURNOOL
11-28-552-05294-594473,0,0,0,Treatment,1,-29.268790830906404,-0.600668443686402,PEAPALLY KURNOOL
11-28-552-05294-594474,0,0,0,Treatment,1,-0.742746849878703,-0.01524301420400706,PEAPALLY KURNOOL
11-28-552-05295-594475,0,0,0,Buffer,0,13.721197082294305,0.28159311891467315,OWK KURNOOL
11-28-552-05295-594476,0,0,0,Buffer,0,-52.57040546207956,-1.0788755782670154,OWK KURNOOL
11-28-552-05295-594477,0,0,0,Buffer,0,-16.321542574862157,-0.3349586811987954,OWK KURNOOL
11-28-552-05295-594478,0,0,0,Buffer,0,29.558892891858815,0.6066220600988198,OWK KURNOOL
11-28-552-05295-594479,0,0,0,Buffer,0,12.782870622841276,0.2623363242856902,OWK KURNOOL
11-28-552-05295-594480,0,0,0,Buffer,0,21.26053806926086,0.4363191628850403,OWK KURNOOL
11-28-552-05295-594481,0,0,0,Buffer,0,47.36508676099152,0.9720494814481242,OWK KURNOOL
11-28-552-05295-594482,0,0,0,Buffer,0,16.52693717913632,0.33917388974648394,OWK KURNOOL
11-28-552-05295-594483,0,1,1,Buffer,0,50.74523393512063,1.0414185153192186,OWK KURNOOL
11-28-552-05295-594484,0,0,0,Buffer,0,-18.007442585747306,-0.36955754596228074,OWK KURNOOL
11-28-552-05295-594485,0,0,0,Buffer,0,-17.065921829230287,-0.3502351964063046,OWK KURNOOL
11-28-552-05295-594486,0,0,0,Buffer,0,-21.260435364294676,-0.4363170551234811,OWK KURNOOL
11-28-552-05295-594487,0,0,0,Buffer,0,56.620537192503576,1.1619943629579703,OWK KURNOOL
11-28-552-05295-594488,0,0,0,Buffer,0,22.126306957714434,0.4540868955469027,OWK KURNOOL
11-28-552-05295-594489,0,0,0,Buffer,0,45.32158602013459,0.9301117595663444,OWK KURNOOL
11-28-552-05295-594490,0,0,0,Buffer,0,58.74385898368093,1.2055702114827802,OWK KURNOOL
11-28-552-05295-594491,0,0,0,Buffer,0,13.875824194180812,0.28476645214819074,OWK KURNOOL
11-28-552-05295-594492,0,0,0,Buffer,0,76.1008040368968,1.5617779288599012,OWK KURNOOL
11-28-552-05296-594494,0,0,0,Treatment,1,59.41642729970776,1.2193729874838315,KOILKUNTLA KURNOOL
11-28-552-05296-594495,0,0,0,Treatment,1,23.09235784418046,0.47391266442980007,KOILKUNTLA KURNOOL
11-28-552-05296-594496,0,0,0,Treatment,1,29.288275225024492,0.6010683119542338,KOILKUNTLA KURNOOL
11-28-552-05296-594497,0,0,0,Treatment,1,53.11176696028926,1.089985663766618,KOILKUNTLA KURNOOL
11-28-552-05296-594498,0,0,0,Treatment,1,59.44141041769419,1.219885703252858,KOILKUNTLA KURNOOL
11-28-552-05296-594499,0,0,0,Treatment,1,36.08086911191829,0.7404692466291943,KOILKUNTLA KURNOOL
11-28-552-05296-594500,0,0,0,Treatment,1,67.83279158864705,1.3920977326959458,KOILKUNTLA KURNOOL
11-28-552-05296-594501,0,0,0,Treatment,1,54.40768481265867,1.1165811238942769,KOILKUNTLA KURNOOL
11-28-552-05296-594502,1,0,0,Treatment,1,52.0936227113845,1.0690908094157474,KOILKUNTLA KURNOOL
11-28-552-05296-594503,0,0,0,Treatment,1,59.71049765468644,1.2254080431675405,KOILKUNTLA KURNOOL
11-28-552-05296-594504,0,0,0,Treatment,1,37.73584910084467,0.7744335555760071,KOILKUNTLA KURNOOL
11-28-552-05296-594505,0,0,0,Treatment,1,62.12013595592712,1.2748598191775355,KOILKUNTLA KURNOOL
11-28-552-05296-594507,0,0,0,Treatment,1,55.497997942959074,1.138957063334072,KOILKUNTLA KURNOOL
11-28-552-05296-594508,0,0,0,Treatment,1,70.4928891166216,1.4466895554813024,KOILKUNTLA KURNOOL
11-28-552-05296-594509,0,0,0,Treatment,1,37.134520598022114,0.7620927978719584,KOILKUNTLA KURNOOL
11-28-552-05296-594510,0,0,0,Treatment,1,54.508660862965144,1.1186534037960192,KOILKUNTLA KURNOOL
11-28-552-05296-594511,0,0,0,Treatment,1,34.68108438156394,0.7117421796199865,KOILKUNTLA KURNOOL
11-28-552-05297-594512,0,0,1,Treatment,1,24.681502670015448,0.5065258719531749,RUDRAVARAM KURNOOL
11-28-552-05297-594513,0,0,0,Treatment,1,38.09933785564444,0.7818932496202359,RUDRAVARAM KURNOOL
11-28-552-05297-594514,0,0,0,Treatment,1,58.12647984771296,1.1929000548333724,RUDRAVARAM KURNOOL
11-28-552-05297-594515,0,0,0,Treatment,1,59.52979519425694,1.2216995788751968,RUDRAVARAM KURNOOL
11-28-552-05297-594516,0,0,0,Treatment,1,65.8900842373843,1.3522285420634133,RUDRAVARAM KURNOOL
11-28-552-05297-594517,0,0,0,Treatment,1,67.88884334194738,1.3932480541976202,RUDRAVARAM KURNOOL
11-28-552-05297-594518,0,0,1,Treatment,1,28.76510631964156,0.5903315837444149,RUDRAVARAM KURNOOL
11-28-552-05297-594519,0,0,0,Treatment,1,60.65378391677012,1.2447666252924383,RUDRAVARAM KURNOOL
11-28-552-05297-594520,0,0,0,Treatment,1,50.79365603351263,1.042412257310447,RUDRAVARAM KURNOOL
11-28-552-05297-594521,0,0,0,Treatment,1,33.361555969501,0.6846621720360417,RUDRAVARAM KURNOOL
11-28-552-05297-594522,0,0,0,Treatment,1,28.50761657790908,0.585047253300933,RUDRAVARAM KURNOOL
11-28-552-05297-594523,0,0,0,Treatment,1,24.13184389018151,0.49524550558106023,RUDRAVARAM KURNOOL
11-28-552-05297-594524,0,0,0,Treatment,1,41.3328667803549,0.8482533120513029,RUDRAVARAM KURNOOL
11-28-552-05297-594525,1,0,1,Treatment,1,43.22710772126201,0.887127851300812,RUDRAVARAM KURNOOL
11-28-552-05297-594526,0,0,0,Treatment,1,4.941308148753107,0.10140794311025347,RUDRAVARAM KURNOOL
11-28-552-05297-594527,0,0,0,Treatment,1,48.39092079816844,0.9931021493957504,RUDRAVARAM KURNOOL
11-28-552-05297-594528,0,0,0,Treatment,1,-63.949341903581626,-1.3123996784804803,RUDRAVARAM KURNOOL
11-28-552-05297-594529,0,0,0,Treatment,1,20.939545214074336,0.4297315904816137,RUDRAVARAM KURNOOL
11-28-552-05297-594530,0,0,0,Treatment,1,39.679352524940775,0.8143190836046637,RUDRAVARAM KURNOOL
11-28-552-05298-594531,0,0,0,Treatment,1,69.70356190530715,1.430490596312859,ALLAGADDA KURNOOL
11-28-552-05298-594532,0,0,0,Treatment,1,-23.76784058200216,-0.48777525162065694,ALLAGADDA KURNOOL
11-28-552-05298-594533,0,0,1,Treatment,1,-3.613653715657592,-0.07416116934743934,ALLAGADDA KURNOOL
11-28-552-05298-594534,0,0,0,Treatment,1,24.88545830489091,0.5107115492669214,ALLAGADDA KURNOOL
11-28-552-05298-594535,0,0,0,Treatment,1,32.019968918742016,0.6571294662777194,ALLAGADDA KURNOOL
11-28-552-05298-594536,0,0,1,Treatment,1,56.18483731930811,1.1530527170164395,ALLAGADDA KURNOOL
11-28-552-05298-594537,0,0,0,Treatment,1,54.337297387424314,1.1151365987201802,ALLAGADDA KURNOOL
11-28-552-05298-594538,0,0,0,Treatment,1,13.985125119177017,0.2870095792008337,ALLAGADDA KURNOOL
11-28-552-05298-594539,0,0,0,Treatment,1,26.562209187534098,0.5451226511448835,ALLAGADDA KURNOOL
11-28-552-05298-594540,1,0,1,Treatment,1,32.41729671772988,0.6652836217407928,ALLAGADDA KURNOOL
11-28-552-05298-594541,0,0,1,Treatment,1,45.274568513838375,0.9291468433012304,ALLAGADDA KURNOOL
11-28-552-05298-594542,0,0,0,Treatment,1,62.53125597660739,1.2832970253613174,ALLAGADDA KURNOOL
11-28-552-05298-594543,0,0,0,Treatment,1,25.300515633397016,0.5192295588080309,ALLAGADDA KURNOOL
11-28-552-05298-594544,0,0,0,Treatment,1,37.20639354355921,0.7635678096204225,ALLAGADDA KURNOOL
11-28-552-05298-594545,0,0,0,Treatment,1,60.86622545531906,1.2491264544726652,ALLAGADDA KURNOOL
11-28-552-05298-594546,0,0,0,Treatment,1,-28.10997926474928,-0.5768867458366093,ALLAGADDA KURNOOL
11-28-552-05298-594547,0,0,1,Treatment,1,-39.12085965429658,-0.802857419699315,ALLAGADDA KURNOOL
11-28-552-05298-594548,0,0,0,Treatment,1,9.449037113543836,0.1939177621008562,ALLAGADDA KURNOOL
11-28-552-05298-594549,0,0,0,Treatment,1,12.352335592791896,0.2535006737818381,ALLAGADDA KURNOOL
11-28-552-05298-594550,0,0,0,Treatment,1,-18.569305754610586,-0.381088376776427,ALLAGADDA KURNOOL
11-28-552-05299-594551,0,0,0,Treatment,1,60.355546128421715,1.2386460435024131,DORNIPADU KURNOOL
11-28-552-05299-594552,0,0,0,Treatment,1,54.46154945827831,1.117686560502198,DORNIPADU KURNOOL
11-28-552-05299-594553,0,0,0,Treatment,1,44.672085552168774,0.9167823932279628,DORNIPADU KURNOOL
11-28-552-05299-594554,0,0,0,Treatment,1,22.753742147660375,0.46696342745545505,DORNIPADU KURNOOL
11-28-552-05299-594555,0,0,0,Treatment,1,60.4865189237029,1.2413339312788954,DORNIPADU KURNOOL
11-28-552-05299-594556,0,0,0,Treatment,1,37.33614215035852,0.7662305740020082,DORNIPADU KURNOOL
11-28-552-05299-594557,0,0,0,Treatment,1,46.14711541509545,0.9470536776576411,DORNIPADU KURNOOL
11-28-552-05299-594558,0,0,0,Treatment,1,32.113447524837326,0.6590478799616204,DORNIPADU KURNOOL
11-28-552-05299-594559,0,0,0,Treatment,1,62.27261580063771,1.2779890851436289,DORNIPADU KURNOOL
11-28-552-05300-594560,0,0,0,Buffer,0,36.360050546170626,0.7461987445981166,SANJAMALA KURNOOL
11-28-552-05300-594561,0,0,0,Buffer,0,58.28635143940638,1.1961810178470802,SANJAMALA KURNOOL
11-28-552-05300-594562,0,0,1,Buffer,0,54.25984767852891,1.1135471379059314,SANJAMALA KURNOOL
11-28-552-05300-594563,0,0,0,Buffer,0,26.39158106549851,0.541620937353413,SANJAMALA KURNOOL
11-28-552-05300-594564,0,0,0,Buffer,0,34.49969617863379,0.7080196421845801,SANJAMALA KURNOOL
11-28-552-05300-594565,0,0,0,Buffer,0,64.64239871531801,1.3266229294134284,SANJAMALA KURNOOL
11-28-552-05300-594566,0,0,0,Buffer,0,67.30489364284031,1.381263952805109,SANJAMALA KURNOOL
11-28-552-05300-594567,0,0,0,Buffer,0,43.412467234166726,0.8909318899022761,SANJAMALA KURNOOL
11-28-552-05300-594568,0,0,0,Buffer,0,54.76658501140328,1.123946649346426,SANJAMALA KURNOOL
11-28-552-05300-594569,0,0,0,Buffer,0,42.705575095154714,0.8764247036147533,SANJAMALA KURNOOL
11-28-552-05300-594570,1,0,1,Buffer,0,65.41140225507385,1.3424047962518328,SANJAMALA KURNOOL
11-28-552-05300-594571,0,0,0,Buffer,0,-108.31485233345164,-2.222890387072475,SANJAMALA KURNOOL
11-28-552-05300-594572,0,0,0,Buffer,0,22.68618153985652,0.4655769156115425,SANJAMALA KURNOOL
11-28-552-05300-594573,0,0,0,Buffer,0,58.969654645941944,1.2102041005226465,SANJAMALA KURNOOL
11-28-552-05300-594575,0,0,0,Buffer,0,39.84577422655256,0.8177344711784215,SANJAMALA KURNOOL
11-28-552-05300-594576,0,0,0,Buffer,0,-36.10047817651656,-0.740871673445609,SANJAMALA KURNOOL
11-28-552-05300-594577,0,1,1,Buffer,0,41.23161779155903,0.8461754307723601,SANJAMALA KURNOOL
11-28-552-05300-594578,0,1,1,Buffer,0,3.2551778155006184,0.0668043515584722,SANJAMALA KURNOOL
11-28-552-05300-594579,0,0,0,Buffer,0,-88.40052032007998,-1.814198723428651,SANJAMALA KURNOOL
11-28-552-05300-594580,0,0,0,Buffer,0,-47.059940028659035,-0.9657871109298112,SANJAMALA KURNOOL
11-28-552-05301-594581,0,0,0,Buffer,0,30.99910198823997,0.6361787357231772,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594582,0,0,0,Buffer,0,32.81020235926218,0.6733470235252491,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594583,0,0,0,Buffer,0,57.51003391288185,1.180249049794216,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594584,0,0,1,Buffer,0,26.792087283870593,0.5498403218939679,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594585,0,0,1,Buffer,0,70.89278207825454,1.4548963544670523,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594586,1,0,1,Buffer,0,61.486480134050126,1.261855624417369,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594587,0,0,1,Buffer,0,33.251474941347695,0.6824030353247834,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594588,0,0,0,Buffer,0,23.385706672953862,0.4799329125997547,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594589,0,0,0,Buffer,0,25.0053831506044,0.5131727056177326,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594590,0,0,1,Buffer,0,14.050761278633622,0.28835659657432633,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594591,0,1,1,Buffer,0,47.620510272256126,0.9772914076991472,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594592,0,0,0,Buffer,0,-2.6358589679880593,-0.05409438719984189,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594593,1,0,1,Buffer,0,34.010330610065935,0.6979766425894287,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594594,0,0,0,Buffer,0,49.749801934789325,1.020989772844375,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594595,1,0,1,Buffer,0,53.471581258505154,1.097369948815293,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594596,0,0,0,Buffer,0,59.13996676689108,1.2136993291852332,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594597,0,0,0,Buffer,0,52.3054530489014,1.0734380952293958,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594598,0,0,0,Buffer,0,44.29378737600515,0.9090187729937552,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594599,0,1,1,Buffer,0,58.34331904271612,1.1973501348706803,KOLIMIGUNDLA KURNOOL
11-28-552-05301-594600,0,0,0,Buffer,0,72.52115231771556,1.488314565117882,KOLIMIGUNDLA KURNOOL
11-28-552-05302-594602,0,0,0,Buffer,0,70.95976484364837,1.4562710075463463,UYYALAWADA KURNOOL
11-28-552-05302-594603,0,0,0,Buffer,0,62.91600579498916,1.2911930493532606,UYYALAWADA KURNOOL
11-28-552-05302-594604,1,0,1,Buffer,0,26.186613556819452,0.5374144938704618,UYYALAWADA KURNOOL
11-28-552-05302-594605,0,0,0,Buffer,0,-61.567407304932374,-1.2635164514076818,UYYALAWADA KURNOOL
11-28-552-05302-594606,0,0,0,Buffer,0,6.256621621880463,0.12840144965541944,UYYALAWADA KURNOOL
11-28-552-05302-594607,0,0,1,Buffer,0,12.527971959944676,0.25710516922963067,UYYALAWADA KURNOOL
11-28-552-05302-594608,0,0,0,Buffer,0,22.010434988656023,0.4517089143134689,UYYALAWADA KURNOOL
11-28-552-05302-594609,0,0,0,Buffer,0,9.006531696340211,0.1848364494559268,UYYALAWADA KURNOOL
11-28-552-05302-594610,0,0,0,Buffer,0,29.27427027592387,0.600780895537588,UYYALAWADA KURNOOL
11-28-552-05302-594611,0,0,0,Buffer,0,31.74220319455714,0.6514290222033651,UYYALAWADA KURNOOL
11-28-552-05302-594612,0,0,0,Buffer,0,-20.000049975743615,-0.41045080960073776,UYYALAWADA KURNOOL
11-28-552-05302-594613,0,0,0,Buffer,0,59.8478076215862,1.2282259854801152,UYYALAWADA KURNOOL
11-28-552-05302-594614,0,0,1,Buffer,0,20.187961047720176,0.4143072125456935,UYYALAWADA KURNOOL
11-28-552-05302-594615,0,0,0,Buffer,0,50.770190155763856,1.0419306790878098,UYYALAWADA KURNOOL
11-28-552-05302-594616,0,0,0,Buffer,0,-13.060597189543058,-0.26803596475102065,UYYALAWADA KURNOOL
11-28-552-05302-594617,0,0,0,Buffer,0,22.98233692348473,0.4716547612731905,UYYALAWADA KURNOOL
11-28-552-05302-594618,0,0,1,Buffer,0,44.101887106626165,0.9050805017881968,UYYALAWADA KURNOOL
11-28-552-05302-594619,0,0,0,Buffer,0,60.97899112698113,1.2514406867513346,UYYALAWADA KURNOOL
11-28-552-05302-594620,0,0,0,Buffer,0,29.341744554552367,0.6021656356919316,UYYALAWADA KURNOOL
11-28-552-05303-594622,0,0,0,Buffer,0,27.59050561458324,0.5662258534620654,CHAGALAMARRI KURNOOL
11-28-552-05303-594623,0,0,1,Buffer,0,25.904805318313286,0.5316310873396133,CHAGALAMARRI KURNOOL
11-28-552-05303-594624,0,0,1,Buffer,0,-19.541290173800952,-0.4010359165205698,CHAGALAMARRI KURNOOL
11-28-552-05303-594625,0,1,1,Buffer,0,-41.294100179431915,-0.8474577249025906,CHAGALAMARRI KURNOOL
11-28-552-05303-594626,0,0,0,Buffer,0,-71.61965342578975,-1.469813563845691,CHAGALAMARRI KURNOOL
11-28-552-05303-594627,0,1,1,Buffer,0,-46.30730127143645,-0.9503410901641844,CHAGALAMARRI KURNOOL
11-28-552-05303-594628,0,0,0,Buffer,0,-43.72824614024149,-0.8974124590913739,CHAGALAMARRI KURNOOL
11-28-552-05303-594629,0,0,0,Buffer,0,-2.856385590062747,-0.05862014241939634,CHAGALAMARRI KURNOOL
11-28-552-05303-594630,0,0,0,Buffer,0,17.464825021390368,0.35842168285873843,CHAGALAMARRI KURNOOL
11-28-552-05303-594631,0,0,0,Buffer,0,-18.95051128263777,-0.388911663107851,CHAGALAMARRI KURNOOL
11-28-552-05303-594632,0,0,1,Buffer,0,-46.418274542036784,-0.9526185379114248,CHAGALAMARRI KURNOOL
11-28-552-05303-594633,0,0,0,Buffer,0,44.27385709180773,0.9086097539515868,CHAGALAMARRI KURNOOL
11-28-552-05303-594634,1,0,1,Buffer,0,0.5212374924041122,0.01069709080782293,CHAGALAMARRI KURNOOL
11-28-552-05303-594635,0,0,0,Buffer,0,-2.9707982906199417,-0.06096817583077593,CHAGALAMARRI KURNOOL
11-28-552-05303-594636,0,0,0,Buffer,0,-138.94846649288408,-2.8515684027766923,CHAGALAMARRI KURNOOL
11-28-552-05303-594637,0,1,1,Buffer,0,37.11768204609932,0.7617472288720011,CHAGALAMARRI KURNOOL
11-28-552-05303-594638,0,0,1,Buffer,0,-26.428360709458744,-0.5423757471993191,CHAGALAMARRI KURNOOL
11-28-552-05303-594639,0,1,1,Buffer,0,-34.39024212375075,-0.7057733725254887,CHAGALAMARRI KURNOOL
11-28-552-05303-594640,0,0,0,Buffer,0,-4.472737187951584,-0.09179170062837788,CHAGALAMARRI KURNOOL
11-28-553-05304-594641,1,0,0,Buffer,0,44.9838518700777,0.9231806141197684,D.HIREHAL ANANTAPUR
11-28-553-05304-594642,1,0,1,Buffer,0,37.03862199927647,0.7601247199150302,D.HIREHAL ANANTAPUR
11-28-553-05304-594643,1,0,0,Buffer,0,-6.050797033858876,-0.12417741677091872,D.HIREHAL ANANTAPUR
11-28-553-05304-594644,1,0,0,Buffer,0,15.455158100861814,0.31717831518919853,D.HIREHAL ANANTAPUR
11-28-553-05304-594647,1,0,1,Buffer,0,-4.383025388307778,-0.08995059118919159,D.HIREHAL ANANTAPUR
11-28-553-05304-594648,0,0,0,Buffer,0,11.992024228295229,0.246106187695785,D.HIREHAL ANANTAPUR
11-28-553-05304-594649,0,0,0,Buffer,0,-105.2334687048272,-2.159652724836967,D.HIREHAL ANANTAPUR
11-28-553-05304-594650,0,0,1,Buffer,0,18.785519541300392,0.3855256218783794,D.HIREHAL ANANTAPUR
11-28-553-05304-594651,1,0,0,Buffer,0,-23.763866381601837,-0.4876936911358678,D.HIREHAL ANANTAPUR
11-28-553-05304-594652,0,0,0,Buffer,0,33.61103024292722,0.689782005117786,D.HIREHAL ANANTAPUR
11-28-553-05304-594653,0,0,0,Buffer,0,-25.54151316686345,-0.52417542808551,D.HIREHAL ANANTAPUR
11-28-553-05304-594654,0,0,0,Buffer,0,-106.720472206035,-2.190169738128939,D.HIREHAL ANANTAPUR
11-28-553-05304-594655,0,0,0,Buffer,0,14.600368971120044,0.29963591450690347,D.HIREHAL ANANTAPUR
11-28-553-05304-594656,0,0,0,Buffer,0,-74.02649822926892,-1.5192080103280492,D.HIREHAL ANANTAPUR
11-28-553-05304-594657,1,0,1,Buffer,0,2.3629314683073854,0.048493235535616,D.HIREHAL ANANTAPUR
11-28-553-05304-594658,0,0,0,Buffer,0,-20.402327480165003,-0.4187065453401072,D.HIREHAL ANANTAPUR
11-28-553-05305-594659,1,0,0,Buffer,0,-17.78360373711846,-0.36496381560904495,RAYADURG ANANTAPUR
11-28-553-05305-594660,1,0,0,Buffer,0,-53.36559959663009,-1.0951949413042013,RAYADURG ANANTAPUR
11-28-553-05305-594661,1,0,0,Buffer,0,-11.465441914605478,-0.23529940785085857,RAYADURG ANANTAPUR
11-28-553-05305-594662,1,0,0,Buffer,0,-31.321351747681653,-0.6427921029306041,RAYADURG ANANTAPUR
11-28-553-05305-594663,1,0,0,Buffer,0,-79.9473819398436,-1.6407192823251,RAYADURG ANANTAPUR
11-28-553-05305-594664,0,0,0,Buffer,0,-108.8865894383891,-2.2346238556330524,RAYADURG ANANTAPUR
11-28-553-05305-594665,1,0,0,Buffer,0,-74.50946672620401,-1.5291197260897136,RAYADURG ANANTAPUR
11-28-553-05305-594666,1,0,1,Buffer,0,-60.35455113053012,-1.23862562366893,RAYADURG ANANTAPUR
11-28-553-05305-594667,1,0,0,Buffer,0,-38.31103933183082,-0.7862378908786205,RAYADURG ANANTAPUR
11-28-553-05305-594668,1,0,0,Buffer,0,-23.53701567838797,-0.4830381500294428,RAYADURG ANANTAPUR
11-28-553-05305-594669,1,0,1,Buffer,0,-12.956847179655126,-0.2659067562937302,RAYADURG ANANTAPUR
11-28-553-05305-594670,1,0,0,Buffer,0,-14.283112947500072,-0.29312503118893884,RAYADURG ANANTAPUR
11-28-553-05305-594671,0,0,0,Buffer,0,-39.26578467038021,-0.8058316417765132,RAYADURG ANANTAPUR
11-28-553-05305-594672,1,0,0,Buffer,0,-14.109774144535727,-0.2895676874773868,RAYADURG ANANTAPUR
11-28-553-05306-594673,1,0,0,Buffer,0,-24.20484030537529,-0.49674357372341854,KANEKAL ANANTAPUR
11-28-553-05306-594674,0,0,0,Buffer,0,-4.064676639259271,-0.08341728242542268,KANEKAL ANANTAPUR
11-28-553-05306-594675,1,0,0,Buffer,0,-71.29713539881014,-1.4631946911206146,KANEKAL ANANTAPUR
11-28-553-05306-594676,0,0,1,Buffer,0,18.501728962495527,0.3797015327901626,KANEKAL ANANTAPUR
11-28-553-05306-594677,1,0,0,Buffer,0,-140.1571711390982,-2.876374030823045,KANEKAL ANANTAPUR
11-28-553-05306-594678,1,0,0,Buffer,0,56.54193075037631,1.1603811630984648,KANEKAL ANANTAPUR
11-28-553-05306-594679,1,0,0,Buffer,0,64.87484931876624,1.331393394411927,KANEKAL ANANTAPUR
11-28-553-05306-594680,0,0,0,Buffer,0,45.90595724307859,0.942104511677246,KANEKAL ANANTAPUR
11-28-553-05306-594681,1,1,1,Buffer,0,35.00134493319359,0.718314723331577,KANEKAL ANANTAPUR
11-28-553-05306-594682,1,0,0,Buffer,0,52.80418032243174,1.083673220313521,KANEKAL ANANTAPUR
